잔여좌석,전체좌석,사용중,년,월,일,시간,요일코드,열람실 ID,Exam_Flag,Holiday_Flag,Post_Holiday_Flag,EMA_Short,EMA_Periodic
37,62,25,2025,10,22,13,2,4,0,0,0,0.4032258064516129,0.4032258064516129
36,62,26,2025,10,22,13,2,4,0,0,0,0.41935483870967744,0.41935483870967744
37,62,25,2025,10,22,14,2,4,0,0,0,0.4032258064516129,0.4032258064516129
37,62,25,2025,10,22,14,2,4,0,0,0,0.4032258064516129,0.4032258064516129
37,62,25,2025,10,22,15,2,4,0,0,0,0.4032258064516129,0.4032258064516129
37,62,25,2025,10,22,15,2,4,0,0,0,0.4032258064516129,0.4032258064516129
36,62,26,2025,10,22,16,2,4,0,0,0,0.41935483870967744,0.41935483870967744
35,62,27,2025,10,22,16,2,4,0,0,0,0.43548387096774194,0.43548387096774194
35,62,27,2025,10,22,17,2,4,0,0,0,0.43548387096774194,0.43548387096774194
37,62,25,2025,10,22,17,2,4,0,0,0,0.4032258064516129,0.4032258064516129
35,62,27,2025,10,22,18,2,4,0,0,0,0.43548387096774194,0.43548387096774194
35,62,27,2025,10,22,18,2,4,0,0,0,0.43548387096774194,0.43548387096774194
38,62,24,2025,10,22,19,2,4,0,0,0,0.3870967741935484,0.3870967741935484
37,62,25,2025,10,22,19,2,4,0,0,0,0.4032258064516129,0.4032258064516129
36,62,26,2025,10,22,20,2,4,0,0,0,0.41935483870967744,0.41935483870967744
36,62,26,2025,10,22,20,2,4,0,0,0,0.41935483870967744,0.41935483870967744
38,62,24,2025,10,22,21,2,4,0,0,0,0.3870967741935484,0.3870967741935484
43,62,19,2025,10,22,22,2,4,0,0,0,0.3064516129032258,0.3064516129032258
47,62,15,2025,10,22,23,2,4,0,0,0,0.24193548387096775,0.24193548387096775
48,62,14,2025,10,22,23,2,4,0,0,0,0.22580645161290322,0.22580645161290322
58,62,4,2025,10,23,6,3,4,0,0,0,0.06451612903225806,0.06451612903225806
57,62,5,2025,10,23,6,3,4,0,0,0,0.08064516129032258,0.08064516129032258
56,62,6,2025,10,23,7,3,4,0,0,0,0.0967741935483871,0.0967741935483871
57,62,5,2025,10,23,7,3,4,0,0,0,0.08064516129032258,0.08064516129032258
55,62,7,2025,10,23,8,3,4,0,0,0,0.11290322580645161,0.11290322580645161
55,62,7,2025,10,23,8,3,4,0,0,0,0.11290322580645161,0.11290322580645161
45,62,17,2025,10,23,10,3,4,0,0,0,0.27419354838709675,0.27419354838709675
43,62,19,2025,10,23,11,3,4,0,0,0,0.3064516129032258,0.3064516129032258
42,62,20,2025,10,23,12,3,4,0,0,0,0.3225806451612903,0.3225806451612903
42,62,20,2025,10,23,13,3,4,0,0,0,0.3225806451612903,0.3225806451612903
42,62,20,2025,10,23,13,3,4,0,0,0,0.3225806451612903,0.3225806451612903
41,62,21,2025,10,23,14,3,4,0,0,0,0.3387096774193548,0.3387096774193548
40,62,22,2025,10,23,14,3,4,0,0,0,0.3548387096774194,0.3548387096774194
43,62,19,2025,10,23,15,3,4,0,0,0,0.3064516129032258,0.3064516129032258
45,62,17,2025,10,23,15,3,4,0,0,0,0.27419354838709675,0.27419354838709675
47,62,15,2025,10,23,16,3,4,0,0,0,0.24193548387096775,0.24193548387096775
45,62,17,2025,10,23,16,3,4,0,0,0,0.27419354838709675,0.27419354838709675
43,62,19,2025,10,23,17,3,4,0,0,0,0.3064516129032258,0.3064516129032258
43,62,19,2025,10,23,17,3,4,0,0,0,0.3064516129032258,0.3064516129032258
41,62,21,2025,10,23,18,3,4,0,0,0,0.3387096774193548,0.3387096774193548
42,62,20,2025,10,23,18,3,4,0,0,0,0.3225806451612903,0.3225806451612903
40,62,22,2025,10,23,19,3,4,0,0,0,0.3548387096774194,0.3548387096774194
40,62,22,2025,10,23,19,3,4,0,0,0,0.3548387096774194,0.3548387096774194
39,62,23,2025,10,23,20,3,4,0,0,0,0.3709677419354839,0.3709677419354839
40,62,22,2025,10,23,20,3,4,0,0,0,0.3548387096774194,0.3548387096774194
45,62,17,2025,10,23,21,3,4,0,0,0,0.27419354838709675,0.27419354838709675
46,62,16,2025,10,23,22,3,4,0,0,0,0.25806451612903225,0.25806451612903225
49,62,13,2025,10,23,23,3,4,0,0,0,0.20967741935483872,0.20967741935483872
50,62,12,2025,10,23,23,3,4,0,0,0,0.1935483870967742,0.1935483870967742
60,62,2,2025,10,24,6,4,4,0,0,0,0.03225806451612903,0.03225806451612903
58,62,4,2025,10,24,6,4,4,0,0,0,0.06451612903225806,0.06451612903225806
58,62,4,2025,10,24,7,4,4,0,0,0,0.06451612903225806,0.06451612903225806
57,62,5,2025,10,24,7,4,4,0,0,0,0.08064516129032258,0.08064516129032258
56,62,6,2025,10,24,8,4,4,0,0,0,0.0967741935483871,0.0967741935483871
57,62,5,2025,10,24,8,4,4,0,0,0,0.08064516129032258,0.08064516129032258
47,62,15,2025,10,24,10,4,4,0,0,0,0.24193548387096775,0.24193548387096775
48,62,14,2025,10,24,11,4,4,0,0,0,0.22580645161290322,0.22580645161290322
45,62,17,2025,10,24,12,4,4,0,0,0,0.27419354838709675,0.27419354838709675
46,62,16,2025,10,24,13,4,4,0,0,0,0.25806451612903225,0.25806451612903225
47,62,15,2025,10,24,13,4,4,0,0,0,0.24193548387096775,0.24193548387096775
46,62,16,2025,10,24,14,4,4,0,0,0,0.25806451612903225,0.25806451612903225
44,62,18,2025,10,24,14,4,4,0,0,0,0.2903225806451613,0.2903225806451613
43,62,19,2025,10,24,15,4,4,0,0,0,0.3064516129032258,0.3064516129032258
42,62,20,2025,10,24,15,4,4,0,0,0,0.3225806451612903,0.3225806451612903
41,62,21,2025,10,24,16,4,4,0,0,0,0.3387096774193548,0.3387096774193548
42,62,20,2025,10,24,16,4,4,0,0,0,0.3225806451612903,0.3225806451612903
42,62,20,2025,10,24,17,4,4,0,0,0,0.3225806451612903,0.3225806451612903
42,62,20,2025,10,24,17,4,4,0,0,0,0.3225806451612903,0.3225806451612903
42,62,20,2025,10,24,18,4,4,0,0,0,0.3225806451612903,0.3225806451612903
42,62,20,2025,10,24,18,4,4,0,0,0,0.3225806451612903,0.3225806451612903
43,62,19,2025,10,24,19,4,4,0,0,0,0.3064516129032258,0.3064516129032258
43,62,19,2025,10,24,19,4,4,0,0,0,0.3064516129032258,0.3064516129032258
42,62,20,2025,10,24,20,4,4,0,0,0,0.3225806451612903,0.3225806451612903
43,62,19,2025,10,24,20,4,4,0,0,0,0.3064516129032258,0.3064516129032258
45,62,17,2025,10,24,21,4,4,0,0,0,0.27419354838709675,0.27419354838709675
49,62,13,2025,10,24,22,4,4,0,0,0,0.20967741935483872,0.20967741935483872
50,62,12,2025,10,24,22,4,4,0,0,0,0.1935483870967742,0.1935483870967742
52,62,10,2025,10,24,23,4,4,0,0,0,0.16129032258064516,0.16129032258064516
52,62,10,2025,10,24,23,4,4,0,0,0,0.16129032258064516,0.16129032258064516
61,62,1,2025,10,25,6,5,4,0,0,0,0.016129032258064516,0.016129032258064516
61,62,1,2025,10,25,6,5,4,0,0,0,0.016129032258064516,0.016129032258064516
60,62,2,2025,10,25,7,5,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,10,25,7,5,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,10,25,8,5,4,0,0,0,0.03225806451612903,0.03225806451612903
59,62,3,2025,10,25,8,5,4,0,0,0,0.04838709677419355,0.04838709677419355
56,62,6,2025,10,25,10,5,4,0,0,0,0.0967741935483871,0.0967741935483871
55,62,7,2025,10,25,11,5,4,0,0,0,0.11290322580645161,0.11290322580645161
55,62,7,2025,10,25,12,5,4,0,0,0,0.11290322580645161,0.11290322580645161
51,62,11,2025,10,25,13,5,4,0,0,0,0.1774193548387097,0.1774193548387097
51,62,11,2025,10,25,13,5,4,0,0,0,0.1774193548387097,0.1774193548387097
49,62,13,2025,10,25,14,5,4,0,0,0,0.20967741935483872,0.20967741935483872
48,62,14,2025,10,25,14,5,4,0,0,0,0.22580645161290322,0.22580645161290322
47,62,15,2025,10,25,15,5,4,0,0,0,0.24193548387096775,0.24193548387096775
47,62,15,2025,10,25,15,5,4,0,0,0,0.24193548387096775,0.24193548387096775
46,62,16,2025,10,25,16,5,4,0,0,0,0.25806451612903225,0.25806451612903225
46,62,16,2025,10,25,16,5,4,0,0,0,0.25806451612903225,0.25806451612903225
44,62,18,2025,10,25,17,5,4,0,0,0,0.2903225806451613,0.2903225806451613
44,62,18,2025,10,25,17,5,4,0,0,0,0.2903225806451613,0.2903225806451613
45,62,17,2025,10,25,18,5,4,0,0,0,0.27419354838709675,0.27419354838709675
45,62,17,2025,10,25,18,5,4,0,0,0,0.27419354838709675,0.27419354838709675
46,62,16,2025,10,25,19,5,4,0,0,0,0.25806451612903225,0.25806451612903225
46,62,16,2025,10,25,19,5,4,0,0,0,0.25806451612903225,0.25806451612903225
47,62,15,2025,10,25,20,5,4,0,0,0,0.24193548387096775,0.24193548387096775
48,62,14,2025,10,25,20,5,4,0,0,0,0.22580645161290322,0.22580645161290322
51,62,11,2025,10,25,21,5,4,0,0,0,0.1774193548387097,0.1774193548387097
50,62,12,2025,10,25,22,5,4,0,0,0,0.1935483870967742,0.1935483870967742
50,62,12,2025,10,25,22,5,4,0,0,0,0.1935483870967742,0.1935483870967742
52,62,10,2025,10,25,23,5,4,0,0,0,0.16129032258064516,0.16129032258064516
54,62,8,2025,10,25,23,5,4,0,0,0,0.12903225806451613,0.12903225806451613
62,62,0,2025,10,26,6,6,4,0,0,0,0.0,0.0
62,62,0,2025,10,26,6,6,4,0,0,0,0.0,0.0
62,62,0,2025,10,26,7,6,4,0,0,0,0.0,0.0
62,62,0,2025,10,26,7,6,4,0,0,0,0.0,0.0
62,62,0,2025,10,26,8,6,4,0,0,0,0.0,0.0
62,62,0,2025,10,26,8,6,4,0,0,0,0.0,0.0
59,62,3,2025,10,26,10,6,4,0,0,0,0.04838709677419355,0.04838709677419355
58,62,4,2025,10,26,11,6,4,0,0,0,0.06451612903225806,0.06451612903225806
57,62,5,2025,10,26,12,6,4,0,0,0,0.08064516129032258,0.08064516129032258
55,62,7,2025,10,26,13,6,4,0,0,0,0.11290322580645161,0.11290322580645161
53,62,9,2025,10,26,13,6,4,0,0,0,0.14516129032258066,0.14516129032258066
51,62,11,2025,10,26,14,6,4,0,0,0,0.1774193548387097,0.1774193548387097
49,62,13,2025,10,26,14,6,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,26,15,6,4,0,0,0,0.20967741935483872,0.20967741935483872
46,62,16,2025,10,26,15,6,4,0,0,0,0.25806451612903225,0.25806451612903225
47,62,15,2025,10,26,16,6,4,0,0,0,0.24193548387096775,0.24193548387096775
49,62,13,2025,10,26,16,6,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,26,17,6,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,26,17,6,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,26,18,6,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,26,18,6,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,26,19,6,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,26,19,6,4,0,0,0,0.20967741935483872,0.20967741935483872
50,62,12,2025,10,26,20,6,4,0,0,0,0.1935483870967742,0.1935483870967742
50,62,12,2025,10,26,20,6,4,0,0,0,0.1935483870967742,0.1935483870967742
51,62,11,2025,10,26,21,6,4,0,0,0,0.1774193548387097,0.1774193548387097
52,62,10,2025,10,26,22,6,4,0,0,0,0.16129032258064516,0.16129032258064516
54,62,8,2025,10,26,22,6,4,0,0,0,0.12903225806451613,0.12903225806451613
55,62,7,2025,10,26,23,6,4,0,0,0,0.11290322580645161,0.11290322580645161
55,62,7,2025,10,26,23,6,4,0,0,0,0.11290322580645161,0.11290322580645161
61,62,1,2025,10,27,6,0,4,0,0,0,0.016129032258064516,0.016129032258064516
61,62,1,2025,10,27,6,0,4,0,0,0,0.016129032258064516,0.016129032258064516
60,62,2,2025,10,27,7,0,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,10,27,7,0,4,0,0,0,0.03225806451612903,0.03225806451612903
57,62,5,2025,10,27,8,0,4,0,0,0,0.08064516129032258,0.08064516129032258
56,62,6,2025,10,27,8,0,4,0,0,0,0.0967741935483871,0.0967741935483871
50,62,12,2025,10,27,10,0,4,0,0,0,0.1935483870967742,0.1935483870967742
47,62,15,2025,10,27,12,0,4,0,0,0,0.24193548387096775,0.24193548387096775
42,62,20,2025,10,27,13,0,4,0,0,0,0.3225806451612903,0.3225806451612903
38,62,24,2025,10,27,13,0,4,0,0,0,0.3870967741935484,0.3870967741935484
38,62,24,2025,10,27,14,0,4,0,0,0,0.3870967741935484,0.3870967741935484
37,62,25,2025,10,27,14,0,4,0,0,0,0.4032258064516129,0.4032258064516129
38,62,24,2025,10,27,15,0,4,0,0,0,0.3870967741935484,0.3870967741935484
37,62,25,2025,10,27,16,0,4,0,0,0,0.4032258064516129,0.4032258064516129
35,62,27,2025,10,27,16,0,4,0,0,0,0.43548387096774194,0.43548387096774194
33,62,29,2025,10,27,17,0,4,0,0,0,0.46774193548387094,0.46774193548387094
35,62,27,2025,10,27,17,0,4,0,0,0,0.43548387096774194,0.43548387096774194
34,62,28,2025,10,27,18,0,4,0,0,0,0.45161290322580644,0.45161290322580644
33,62,29,2025,10,27,18,0,4,0,0,0,0.46774193548387094,0.46774193548387094
36,62,26,2025,10,27,19,0,4,0,0,0,0.41935483870967744,0.41935483870967744
37,62,25,2025,10,27,19,0,4,0,0,0,0.4032258064516129,0.4032258064516129
38,62,24,2025,10,27,20,0,4,0,0,0,0.3870967741935484,0.3870967741935484
39,62,23,2025,10,27,20,0,4,0,0,0,0.3709677419354839,0.3709677419354839
39,62,23,2025,10,27,21,0,4,0,0,0,0.3709677419354839,0.3709677419354839
42,62,20,2025,10,27,22,0,4,0,0,0,0.3225806451612903,0.3225806451612903
48,62,14,2025,10,27,23,0,4,0,0,0,0.22580645161290322,0.22580645161290322
51,62,11,2025,10,27,23,0,4,0,0,0,0.1774193548387097,0.1774193548387097
61,62,1,2025,10,28,6,1,4,0,0,0,0.016129032258064516,0.016129032258064516
61,62,1,2025,10,28,6,1,4,0,0,0,0.016129032258064516,0.016129032258064516
58,62,4,2025,10,28,7,1,4,0,0,0,0.06451612903225806,0.06451612903225806
58,62,4,2025,10,28,7,1,4,0,0,0,0.06451612903225806,0.06451612903225806
56,62,6,2025,10,28,8,1,4,0,0,0,0.0967741935483871,0.0967741935483871
56,62,6,2025,10,28,8,1,4,0,0,0,0.0967741935483871,0.0967741935483871
50,62,12,2025,10,28,10,1,4,0,0,0,0.1935483870967742,0.1935483870967742
48,62,14,2025,10,28,11,1,4,0,0,0,0.22580645161290322,0.22580645161290322
49,62,13,2025,10,28,12,1,4,0,0,0,0.20967741935483872,0.20967741935483872
48,62,14,2025,10,28,13,1,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,10,28,13,1,4,0,0,0,0.22580645161290322,0.22580645161290322
49,62,13,2025,10,28,14,1,4,0,0,0,0.20967741935483872,0.20967741935483872
45,62,17,2025,10,28,14,1,4,0,0,0,0.27419354838709675,0.27419354838709675
42,62,20,2025,10,28,15,1,4,0,0,0,0.3225806451612903,0.3225806451612903
39,62,23,2025,10,28,15,1,4,0,0,0,0.3709677419354839,0.3709677419354839
39,62,23,2025,10,28,16,1,4,0,0,0,0.3709677419354839,0.3709677419354839
38,62,24,2025,10,28,16,1,4,0,0,0,0.3870967741935484,0.3870967741935484
38,62,24,2025,10,28,17,1,4,0,0,0,0.3870967741935484,0.3870967741935484
39,62,23,2025,10,28,17,1,4,0,0,0,0.3709677419354839,0.3709677419354839
35,62,27,2025,10,28,18,1,4,0,0,0,0.43548387096774194,0.43548387096774194
36,62,26,2025,10,28,18,1,4,0,0,0,0.41935483870967744,0.41935483870967744
38,62,24,2025,10,28,19,1,4,0,0,0,0.3870967741935484,0.3870967741935484
38,62,24,2025,10,28,19,1,4,0,0,0,0.3870967741935484,0.3870967741935484
38,62,24,2025,10,28,20,1,4,0,0,0,0.3870967741935484,0.3870967741935484
41,62,21,2025,10,28,20,1,4,0,0,0,0.3387096774193548,0.3387096774193548
45,62,17,2025,10,28,21,1,4,0,0,0,0.27419354838709675,0.27419354838709675
47,62,15,2025,10,28,22,1,4,0,0,0,0.24193548387096775,0.24193548387096775
48,62,14,2025,10,28,22,1,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,10,28,23,1,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,10,28,23,1,4,0,0,0,0.22580645161290322,0.22580645161290322
61,62,1,2025,10,29,6,2,4,0,0,0,0.016129032258064516,0.016129032258064516
61,62,1,2025,10,29,6,2,4,0,0,0,0.016129032258064516,0.016129032258064516
60,62,2,2025,10,29,7,2,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,10,29,7,2,4,0,0,0,0.03225806451612903,0.03225806451612903
59,62,3,2025,10,29,8,2,4,0,0,0,0.04838709677419355,0.04838709677419355
58,62,4,2025,10,29,8,2,4,0,0,0,0.06451612903225806,0.06451612903225806
55,62,7,2025,10,29,9,2,4,0,0,0,0.11290322580645161,0.11290322580645161
54,62,8,2025,10,29,10,2,4,0,0,0,0.12903225806451613,0.12903225806451613
53,62,9,2025,10,29,10,2,4,0,0,0,0.14516129032258066,0.14516129032258066
50,62,12,2025,10,29,12,2,4,0,0,0,0.1935483870967742,0.1935483870967742
45,62,17,2025,10,29,12,2,4,0,0,0,0.27419354838709675,0.27419354838709675
41,62,21,2025,10,29,13,2,4,0,0,0,0.3387096774193548,0.3387096774193548
38,62,24,2025,10,29,14,2,4,0,0,0,0.3870967741935484,0.3870967741935484
38,62,24,2025,10,29,14,2,4,0,0,0,0.3870967741935484,0.3870967741935484
39,62,23,2025,10,29,15,2,4,0,0,0,0.3709677419354839,0.3709677419354839
38,62,24,2025,10,29,15,2,4,0,0,0,0.3870967741935484,0.3870967741935484
39,62,23,2025,10,29,16,2,4,0,0,0,0.3709677419354839,0.3709677419354839
37,62,25,2025,10,29,16,2,4,0,0,0,0.4032258064516129,0.4032258064516129
37,62,25,2025,10,29,17,2,4,0,0,0,0.4032258064516129,0.4032258064516129
37,62,25,2025,10,29,17,2,4,0,0,0,0.4032258064516129,0.4032258064516129
39,62,23,2025,10,29,18,2,4,0,0,0,0.3709677419354839,0.3709677419354839
39,62,23,2025,10,29,18,2,4,0,0,0,0.3709677419354839,0.3709677419354839
43,62,19,2025,10,29,19,2,4,0,0,0,0.3064516129032258,0.3064516129032258
43,62,19,2025,10,29,19,2,4,0,0,0,0.3064516129032258,0.3064516129032258
44,62,18,2025,10,29,20,2,4,0,0,0,0.2903225806451613,0.2903225806451613
44,62,18,2025,10,29,20,2,4,0,0,0,0.2903225806451613,0.2903225806451613
41,62,21,2025,10,29,21,2,4,0,0,0,0.3387096774193548,0.3387096774193548
44,62,18,2025,10,29,22,2,4,0,0,0,0.2903225806451613,0.2903225806451613
49,62,13,2025,10,29,23,2,4,0,0,0,0.20967741935483872,0.20967741935483872
50,62,12,2025,10,29,23,2,4,0,0,0,0.1935483870967742,0.1935483870967742
53,62,9,2025,10,30,0,3,4,0,0,0,0.14516129032258066,0.14516129032258066
53,62,9,2025,10,30,0,3,4,0,0,0,0.14516129032258066,0.14516129032258066
61,62,1,2025,10,30,6,3,4,0,0,0,0.016129032258064516,0.016129032258064516
61,62,1,2025,10,30,6,3,4,0,0,0,0.016129032258064516,0.016129032258064516
60,62,2,2025,10,30,7,3,4,0,0,0,0.03225806451612903,0.03225806451612903
59,62,3,2025,10,30,7,3,4,0,0,0,0.04838709677419355,0.04838709677419355
58,62,4,2025,10,30,8,3,4,0,0,0,0.06451612903225806,0.06451612903225806
53,62,9,2025,10,30,8,3,4,0,0,0,0.14516129032258066,0.14516129032258066
53,62,9,2025,10,30,9,3,4,0,0,0,0.14516129032258066,0.14516129032258066
48,62,14,2025,10,30,10,3,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,10,30,10,3,4,0,0,0,0.22580645161290322,0.22580645161290322
46,62,16,2025,10,30,11,3,4,0,0,0,0.25806451612903225,0.25806451612903225
43,62,19,2025,10,30,11,3,4,0,0,0,0.3064516129032258,0.3064516129032258
42,62,20,2025,10,30,12,3,4,0,0,0,0.3225806451612903,0.3225806451612903
40,62,22,2025,10,30,13,3,4,0,0,0,0.3548387096774194,0.3548387096774194
38,62,24,2025,10,30,13,3,4,0,0,0,0.3870967741935484,0.3870967741935484
39,62,23,2025,10,30,14,3,4,0,0,0,0.3709677419354839,0.3709677419354839
38,62,24,2025,10,30,14,3,4,0,0,0,0.3870967741935484,0.3870967741935484
33,62,29,2025,10,30,15,3,4,0,0,0,0.46774193548387094,0.46774193548387094
35,62,27,2025,10,30,15,3,4,0,0,0,0.43548387096774194,0.43548387096774194
35,62,27,2025,10,30,16,3,4,0,0,0,0.43548387096774194,0.43548387096774194
35,62,27,2025,10,30,16,3,4,0,0,0,0.43548387096774194,0.43548387096774194
36,62,26,2025,10,30,17,3,4,0,0,0,0.41935483870967744,0.41935483870967744
37,62,25,2025,10,30,17,3,4,0,0,0,0.4032258064516129,0.4032258064516129
36,62,26,2025,10,30,18,3,4,0,0,0,0.41935483870967744,0.41935483870967744
37,62,25,2025,10,30,18,3,4,0,0,0,0.4032258064516129,0.4032258064516129
38,62,24,2025,10,30,19,3,4,0,0,0,0.3870967741935484,0.3870967741935484
38,62,24,2025,10,30,19,3,4,0,0,0,0.3870967741935484,0.3870967741935484
40,62,22,2025,10,30,20,3,4,0,0,0,0.3548387096774194,0.3548387096774194
40,62,22,2025,10,30,20,3,4,0,0,0,0.3548387096774194,0.3548387096774194
47,62,15,2025,10,30,21,3,4,0,0,0,0.24193548387096775,0.24193548387096775
49,62,13,2025,10,30,22,3,4,0,0,0,0.20967741935483872,0.20967741935483872
52,62,10,2025,10,30,22,3,4,0,0,0,0.16129032258064516,0.16129032258064516
52,62,10,2025,10,30,23,3,4,0,0,0,0.16129032258064516,0.16129032258064516
54,62,8,2025,10,30,23,3,4,0,0,0,0.12903225806451613,0.12903225806451613
56,62,6,2025,10,31,0,4,4,0,0,0,0.0967741935483871,0.0967741935483871
57,62,5,2025,10,31,0,4,4,0,0,0,0.08064516129032258,0.08064516129032258
60,62,2,2025,10,31,6,4,4,0,0,0,0.03225806451612903,0.03225806451612903
58,62,4,2025,10,31,6,4,4,0,0,0,0.06451612903225806,0.06451612903225806
60,62,2,2025,10,31,7,4,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,10,31,7,4,4,0,0,0,0.03225806451612903,0.03225806451612903
57,62,5,2025,10,31,8,4,4,0,0,0,0.08064516129032258,0.08064516129032258
57,62,5,2025,10,31,8,4,4,0,0,0,0.08064516129032258,0.08064516129032258
54,62,8,2025,10,31,10,4,4,0,0,0,0.12903225806451613,0.12903225806451613
51,62,11,2025,10,31,11,4,4,0,0,0,0.1774193548387097,0.1774193548387097
50,62,12,2025,10,31,12,4,4,0,0,0,0.1935483870967742,0.1935483870967742
48,62,14,2025,10,31,13,4,4,0,0,0,0.22580645161290322,0.22580645161290322
47,62,15,2025,10,31,13,4,4,0,0,0,0.24193548387096775,0.24193548387096775
46,62,16,2025,10,31,14,4,4,0,0,0,0.25806451612903225,0.25806451612903225
45,62,17,2025,10,31,14,4,4,0,0,0,0.27419354838709675,0.27419354838709675
43,62,19,2025,10,31,15,4,4,0,0,0,0.3064516129032258,0.3064516129032258
43,62,19,2025,10,31,15,4,4,0,0,0,0.3064516129032258,0.3064516129032258
43,62,19,2025,10,31,16,4,4,0,0,0,0.3064516129032258,0.3064516129032258
43,62,19,2025,10,31,16,4,4,0,0,0,0.3064516129032258,0.3064516129032258
45,62,17,2025,10,31,17,4,4,0,0,0,0.27419354838709675,0.27419354838709675
46,62,16,2025,10,31,17,4,4,0,0,0,0.25806451612903225,0.25806451612903225
45,62,17,2025,10,31,18,4,4,0,0,0,0.27419354838709675,0.27419354838709675
44,62,18,2025,10,31,18,4,4,0,0,0,0.2903225806451613,0.2903225806451613
46,62,16,2025,10,31,19,4,4,0,0,0,0.25806451612903225,0.25806451612903225
46,62,16,2025,10,31,19,4,4,0,0,0,0.25806451612903225,0.25806451612903225
47,62,15,2025,10,31,20,4,4,0,0,0,0.24193548387096775,0.24193548387096775
49,62,13,2025,10,31,20,4,4,0,0,0,0.20967741935483872,0.20967741935483872
49,62,13,2025,10,31,21,4,4,0,0,0,0.20967741935483872,0.20967741935483872
51,62,11,2025,10,31,22,4,4,0,0,0,0.1774193548387097,0.1774193548387097
51,62,11,2025,10,31,22,4,4,0,0,0,0.1774193548387097,0.1774193548387097
53,62,9,2025,10,31,23,4,4,0,0,0,0.14516129032258066,0.14516129032258066
54,62,8,2025,10,31,23,4,4,0,0,0,0.12903225806451613,0.12903225806451613
57,62,5,2025,11,1,0,5,4,0,0,0,0.08064516129032258,0.08064516129032258
57,62,5,2025,11,1,0,5,4,0,0,0,0.08064516129032258,0.08064516129032258
62,62,0,2025,11,1,6,5,4,0,0,0,0.0,0.0
61,62,1,2025,11,1,6,5,4,0,0,0,0.016129032258064516,0.016129032258064516
60,62,2,2025,11,1,7,5,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,11,1,7,5,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,11,1,8,5,4,0,0,0,0.03225806451612903,0.03225806451612903
60,62,2,2025,11,1,8,5,4,0,0,0,0.03225806451612903,0.03225806451612903
59,62,3,2025,11,1,9,5,4,0,0,0,0.04838709677419355,0.04838709677419355
57,62,5,2025,11,1,10,5,4,0,0,0,0.08064516129032258,0.08064516129032258
51,62,11,2025,11,1,11,5,4,0,0,0,0.1774193548387097,0.1774193548387097
52,62,10,2025,11,1,12,5,4,0,0,0,0.16129032258064516,0.16129032258064516
51,62,11,2025,11,1,13,5,4,0,0,0,0.1774193548387097,0.1774193548387097
50,62,12,2025,11,1,13,5,4,0,0,0,0.1935483870967742,0.1935483870967742
49,62,13,2025,11,1,14,5,4,0,0,0,0.20967741935483872,0.20967741935483872
48,62,14,2025,11,1,14,5,4,0,0,0,0.22580645161290322,0.22580645161290322
46,62,16,2025,11,1,15,5,4,0,0,0,0.25806451612903225,0.25806451612903225
46,62,16,2025,11,1,15,5,4,0,0,0,0.25806451612903225,0.25806451612903225
45,62,17,2025,11,1,16,5,4,0,0,0,0.27419354838709675,0.27419354838709675
46,62,16,2025,11,1,16,5,4,0,0,0,0.25806451612903225,0.25806451612903225
44,62,18,2025,11,1,17,5,4,0,0,0,0.2903225806451613,0.2903225806451613
47,62,15,2025,11,1,17,5,4,0,0,0,0.24193548387096775,0.24193548387096775
48,62,14,2025,11,1,18,5,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,11,1,18,5,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,11,1,19,5,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,11,1,19,5,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,11,1,20,5,4,0,0,0,0.22580645161290322,0.22580645161290322
47,62,15,2025,11,1,20,5,4,0,0,0,0.24193548387096775,0.24193548387096775
48,62,14,2025,11,1,21,5,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,11,1,21,5,4,0,0,0,0.22580645161290322,0.22580645161290322
48,62,14,2025,11,1,22,5,4,0,0,0,0.22580645161290322,0.22580645161290322
49,62,13,2025,11,1,22,5,4,0,0,0,0.20967741935483872,0.20967741935483872
